agency_id,agency_name,sector,service_scope,king_county_authority,language,written_tier,oral_tier,collection_tier,pathway_in_language,pathway_type,translated_page_count,quality_verdict,tier_verified,evidence_url,capture_date,notes,assigned_by,assignment_method,widget,widget_restricted,widget_language_count,translated_page_slugs,language_access_page_count,site_page_count,is_state_channel,dshs_client_households,in_language_phone,oral_locations_phone,oral_locations_video,oral_availability,collection_branches,collection_branch_names,translated_doc_count,translated_doc_types,oral_hours
health_globaltolocal,Global to Local,health,city,False,Italian,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Japanese,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Kakwa,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Kannada,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Karen,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Karenni,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Kazakh,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Khmer,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Kikuyu,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Kinyarwanda,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Kirgiz,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Kirundi,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Kmhmu,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Kongo,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Korean,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Kosraean,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Krahn,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Krio,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Kru,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Kurdish,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Lao,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Latvian,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Lingala,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Luganda,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Maay Maay,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Malay,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Malayalam,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Mam,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Mandingo,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Mandinka,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Marathi,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Marquesan,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Marshallese,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Maya-Quiche,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Mien,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Mixteco,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Moldavian,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Mongolian,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Moore,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,"Nahuatl, Guerrero region",0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Nepali,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Nuer,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Oromo,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Palau,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Pashai,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Pashto,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Pere,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Polish,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Portuguese,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Punjabi,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Purepecha,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Rohingya,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Romanian,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Russian,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Samoan,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Sao,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Serbo-Croation,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Shona,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Sinhalese,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Slovenian,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Somali,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Soninke,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Sotho,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Spanish,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Swahili,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Tagalog,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Taishanese,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Tajiki,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Tamil,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Tarasco,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Tedim,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Telugu,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Thai,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Tibetan,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Tigrinya,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Tongan,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Turkish,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Twi,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Ukrainian,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Urdu,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Uzbek,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
health_globaltolocal,Global to Local,health,city,False,Vietnamese,0.0,0.0,,False,none,0.0,,,https://www.globaltolocal.org/,2026-09-07,"No translation mechanism found on the site | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived,,,,,,,False,,,,,,,,,,
