agency_id,agency_name,sector,language,written_tier,oral_tier,collection_tier,pathway_in_language,pathway_type,translated_page_count,translated_page_slugs,widget_language_count,is_state_channel,evidence_url,capture_date,quality_verdict,notes,assigned_by,assignment_method
health_multicare,MultiCare Health System,health,Hindi,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Hmong,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Hungarian,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Igbo,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Ilokano,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Indonesian,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Italian,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Japanese,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Kakwa,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Kannada,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Karen,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Karenni,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Kazakh,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Khmer,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Kikuyu,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Kinyarwanda,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Kirgiz,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Kirundi,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Kmhmu,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Kongo,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Korean,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Kosraean,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Krahn,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Krio,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Kru,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Kurdish,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Lao,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Latvian,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Lingala,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Luganda,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Maay Maay,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Malay,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Malayalam,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Mam,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Mandingo,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Mandinka,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Marathi,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Marquesan,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Marshallese,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Maya-Quiche,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Mien,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Mixteco,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Moldavian,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Mongolian,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Moore,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,"Nahuatl, Guerrero region",0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Nepali,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Nuer,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Oromo,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Palau,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Pashai,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Pashto,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Pere,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Polish,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Portuguese,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Punjabi,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Purepecha,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Rohingya,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Romanian,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Russian,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Samoan,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Sao,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Serbo-Croation,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Shona,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Sinhalese,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Slovenian,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Somali,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Soninke,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Sotho,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Spanish,1,2,,True,machine_widget,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Swahili,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Tagalog,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Taishanese,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Tajiki,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Tamil,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Tarasco,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Tedim,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Telugu,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Thai,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Tibetan,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Tigrinya,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Tongan,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Turkish,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Twi,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Ukrainian,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Urdu,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Uzbek,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Vietnamese,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Wolof,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Yap,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_multicare,MultiCare Health System,health,Yoruba,0,0,,False,none,0,,2,False,https://www.multicare.org,2026-09-07,,"Translation widget restricted to 2 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
